,Subtitle,Title,Date,URL,Location_Tag,Topic_Tag
517,Media advisory,Press briefing ahead of the EU-Ukraine summit of 3 February 2023,31.01.2023,https://www.consilium.europa.eu/en/press/press-releases/2023/01/31/press-briefing-ahead-of-the-eu-ukraine-summit-of-3-february-2023/?utm_source=dsms-auto&utm_medium=email&utm_campaign=Press+briefing+ahead+of+the+EU-Ukraine+summit+of+3+February+2023,Ukraine,Ukraine
518,Statement/Declaration,Russia: Statement by the High Representative on decisions against Meduza and Sakharov Centre,27.01.2023,https://www.eeas.europa.eu/eeas/russia-statement-high-representative-decisions-against-meduza-and-sakharov-centre_en,Ukraine,Ukraine
519,Press release,Ukraine: Multi-agency Donor Coordination Platform for Ukraine kick-starts work,26.01.2023,https://ec.europa.eu/commission/presscorner/detail/en/READ_23_383,Ukraine,Ukraine
520,Statement/Declaration,Russia/Ukraine: Statement by High Representative Josep Borrell on the latest missiles attacks,16.12.2022,https://www.eeas.europa.eu/eeas/russiaukraine-statement-high-representative-josep-borrell-latest-missiles-attacks_en,Ukraine,Ukraine
521,Press release,Russia’s war of aggression against Ukraine: EU adopts 9th package of economic and individual sanctions,16.12.2022,https://www.consilium.europa.eu/en/press/press-releases/2022/12/16/russia-s-war-of-aggression-against-ukraine-eu-adopts-9th-package-of-economic-and-individual-sanctions/?utm_source=dsms-auto&utm_medium=email&utm_campaign=Russia%u2019s+war+of+aggression+against+Ukraine%3a+EU+adopts+9th+package+of+economic+and+individual+sanctions,Ukraine,Ukraine
522,Press release,Ukraine: EU agrees ninth package of sanctions against Russia,16.12.2022,https://ec.europa.eu/commission/presscorner/detail/en/IP_22_7652,Ukraine,Ukraine
523,Speech/Remark,EP Plenary: 90 years since the Great Famine of Holodomor in Ukraine,15.12.2022,https://www.eeas.europa.eu/eeas/ep-plenary-90-years-great-famine-holodomor-ukraine_en,Ukraine,Ukraine
524,Statement/Declaration,Russia: Statement by the Spokesperson on the sentencing of politician Ilya Yashin,09.12.2022,https://www.eeas.europa.eu/eeas/russia-statement-spokesperson-sentencing-politician-ilya-yashin_en,Ukraine,Ukraine
525,Press release,EU-U.S.: Consultations between the U.S. Deputy Secretary of State Wendy Sherman and European External Action Service Secretary General Stefano Sannino,02.12.2022,https://www.eeas.europa.eu/eeas/eu-us-consultations-between-us-deputy-secretary-state-wendy-sherman-and-european-external-action_en,Ukraine,Ukraine
526,Press release,EU Cohesion Policy: over €530 million for territorial cooperation including Ukraine and Moldova in 2021-2027,02.12.2022,https://ec.europa.eu/commission/presscorner/detail/en/IP_22_7370,Ukraine,Ukraine
527,Speech/Remark,Russia/Ukraine: Speech by High Representative Josep Borrell at the event “Joint Actions for Ending Russia’s Impunity and Delivering Justice for Victims”,02.12.2022,https://www.eeas.europa.eu/eeas/russiaukraine-speech-high-representative-josep-borrell-event-%E2%80%9Cjoint-actions-ending-russia%E2%80%99s-impunity_en,Ukraine,Ukraine
528,Speech/Remark,OSCE: Press remarks by High Representative/Vice-President Josep Borrell ahead of the Ministerial Council in Poland,01.12.2022,https://www.eeas.europa.eu/eeas/osce-press-remarks-high-representativevice-president-josep-borrell-ahead-ministerial-council-poland_en,Ukraine,Ukraine
529,Press release,Ukraine: Commission presents options to make sure that Russia pays for its crimes,30.11.2022,https://ec.europa.eu/commission/presscorner/detail/en/IP_22_7311,Ukraine,Ukraine
530,Statement/Declaration,Joint statement of NATO and G7 Leaders on the margins of the G20 Summit in Bali,16.11.2022,https://www.consilium.europa.eu/en/press/press-releases/2022/11/16/joint-statement-of-nato-and-g7-leaders-on-the-margins-of-the-g20-summit-in-bali/,Ukraine,Ukraine
531,Press release,"EU-Ukraine Solidarity Lanes – Lifeline for Ukrainian economy, key for global food security",12.11.2022,https://ec.europa.eu/commission/presscorner/detail/en/FS_22_6862,Ukraine,Ukraine
532,Speech/Remark,Remarks by Commissioner Johannes Hahn at the press conference on the plan to provide regular financial support to Ukraine,09.11.2022,https://ec.europa.eu/commission/presscorner/detail/en/SPEECH_22_6743,Ukraine,Ukraine
533,Press release,Readout of phone call between President von der Leyen and President Zelenskyy,06.11.2022,https://ec.europa.eu/commission/presscorner/detail/en/STATEMENT_22_6622,Ukraine,Ukraine
534,Speech/Remark,"Closing remarks by President von der Leyen at the International Expert Conference on the Recovery, Reconstruction and Modernisation of Ukraine",25.10.2022,https://ec.europa.eu/commission/presscorner/detail/en/STATEMENT_22_6377,Ukraine,Ukraine
535,Speech/Remark,"Opening remarks by President von der Leyen at the International Expert Conference on the Recovery, Reconstruction and Modernisation of Ukraine",25.10.2022,https://ec.europa.eu/commission/presscorner/detail/en/STATEMENT_22_6375,Ukraine,Ukraine
536,Press release,Russia/Ukraine: EEAS launches a new tool to help navigate in disinformation environment,24.10.2022,https://www.eeas.europa.eu/eeas/russiaukraine-eeas-launches-new-tool-help-navigate-disinformation-environment_en,Ukraine,Ukraine
537,Speech/Remark,European Council: Remarks by High Representative Josep Borrell upon arrival,20.10.2022,https://www.eeas.europa.eu/eeas/european-council-remarks-high-representative-josep-borrell-upon-arrival-4_en,Ukraine,Ukraine
538,Press release,Commission disburses further €2 billion in exceptional macro-financial assistance to Ukraine,18.10.2022,https://ec.europa.eu/commission/presscorner/detail/en/IP_22_6237,Ukraine,Ukraine
539,Press release,"Meeting between Bjoern Seibert and Andriy Yermak, head of the office of President Zelenskyy",14.10.2022,https://ec.europa.eu/commission/presscorner/detail/en/STATEMENT_22_6191,Ukraine,Ukraine
540,Press release,Another €550 million from the EIB Group supported by an EU guarantee reaches Ukraine for immediate assistance,12.10.2022,https://ec.europa.eu/commission/presscorner/detail/en/IP_22_6123,Ukraine,Ukraine
541,Press release,Council agrees its negotiating mandate on the non-acceptance of Russian travel documents issued in Ukraine and Georgia,12.10.2022,https://www.consilium.europa.eu/en/press/press-releases/2022/10/12/council-agrees-its-negotiating-mandate-on-the-non-acceptance-of-russian-travel-documents-issued-in-ukraine-and-georgia/?utm_source=dsms-auto&utm_medium=email&utm_campaign=Council+agrees+its+negotiating+mandate+on+the+non-acceptance+of+Russian+travel+documents+issued+in+Ukraine+and+Georgia,Ukraine,Ukraine
542,Press release,European Commission raises a further €11 billion for NextGenerationEU and to support Ukraine,11.10.2022,https://ec.europa.eu/commission/presscorner/detail/en/IP_22_6097,Ukraine,Ukraine
543,Statement/Declaration,Statement by President von der Leyen on the attacks on Ukrainian cities,10.10.2022,https://ec.europa.eu/commission/presscorner/detail/en/STATEMENT_22_6080,Ukraine,Ukraine
544,Press release,Solidarity with Ukraine: EU takes new steps to provide certainty and access to employment to beneficiaries of Temporary Protection,10.10.2022,https://ec.europa.eu/commission/presscorner/detail/en/IP_22_5998,Ukraine,Ukraine
545,Press release,Ukraine: EU agrees on eighth package of sanctions against Russia,06.10.2022,https://ec.europa.eu/commission/presscorner/detail/en/IP_22_5989,Ukraine,Ukraine
546,Press release,Russia: Chargé d’Affaires a.i. of the Mission to the EU summoned by the EEAS,04.10.2022,https://www.eeas.europa.eu/eeas/russia-charg%C3%A9-d%E2%80%99affaires-ai-mission-eu-summoned-eeas_en,Ukraine,Ukraine
547,Statement/Declaration,G7: Foreign Ministers’ Statement on the illegal annexation of sovereign Ukrainian territory,30.09.2022,https://www.eeas.europa.eu/eeas/g7-foreign-ministers%E2%80%99-statement-illegal-annexation-sovereign-ukrainian-territory_en,Ukraine,Ukraine
548,Press release,Guidelines on general visa issuance in relation to Russian applicants and controls of Russian citizens at the external borders,30.09.2022,https://ec.europa.eu/commission/presscorner/detail/en/IP_22_5903,Ukraine,Ukraine
549,Statement/Declaration,"Ukraine: Declaration by the High Representative on behalf of the European Union on the illegal sham “referenda” by Russia in the Donetsk, Kherson, Luhansk and Zaporizhzhia regions",28.09.2022,https://www.consilium.europa.eu/en/press/press-releases/2022/09/28/ukraine-declaration-by-the-high-representative-on-behalf-of-the-european-union-on-the-illegal-sham-referenda-by-russia-in-the-donetsk-kherson-luhansk-and-zaporizhzhia-regions/?utm_source=dsms-auto&utm_medium=email&utm_campaign=Ukraine%3a+Declaration+by+the+High+Representative+on+behalf+of+the+European+Union+on+the+illegal+sham+%u201creferenda%u201d+by+Russia+in+the+Donetsk%2c+Kherson%2c+Luhansk+and+Zaporizhzhia+regions,Ukraine,Ukraine
550,Press release,"Standing with Ukraine: Commission welcomes Joint Statement to provide affordable, accessible and transparent remittance services to Ukraine",27.09.2022,https://ec.europa.eu/commission/presscorner/detail/en/IP_22_5782,Ukraine,Ukraine
551,Speech/Remark,Speech prepared for the visit to the Ukrainian Catholic University in Lviv,26.09.2022,https://ec.europa.eu/commission/presscorner/detail/en/SPEECH_22_5783,Ukraine,Ukraine
552,Speech/Remark,Informal Foreign Affairs Council: Press remarks by High Representative Josep Borrell after the extraordinary meeting in New York,21.09.2022,https://www.eeas.europa.eu/eeas/informal-foreign-affairs-council-press-remarks-high-representative-josep-borrell-after-extraordinary_en,Ukraine,Ukraine
553,Speech/Remark,Informal EU Foreign Ministers meeting: Remarks by the High Representative Josep Borrell upon arrival,19.09.2022,https://www.eeas.europa.eu/eeas/informal-eu-foreign-ministers-meeting-remarks-high-representative-josep-borrell-upon-arrival_en,Ukraine,Ukraine || UNGA77
554,Speech/Remark,EP Plenary: Speech by High Representative/Vice-President Josep Borrell on the forced deportation of Ukrainian civilians to Russia,14.09.2022,https://www.eeas.europa.eu/eeas/ep-plenary-speech-high-representativevice-president-josep-borrell-forced-deportation-ukrainian_en,Ukraine,Ukraine
555,Press release,Russian aggression against Ukraine: EU individual sanctions over territorial integrity prolonged for a further six months,14.09.2022,https://www.consilium.europa.eu/en/press/press-releases/2022/09/14/russian-aggression-against-ukraine-eu-individual-sanctions-over-territorial-integrity-prolonged-for-a-further-six-months/?utm_source=dsms-auto&utm_medium=email&utm_campaign=Russian+aggression+against+Ukraine%3a+EU+individual+sanctions+over+territorial+integrity+prolonged+for+a+further+six+months,Ukraine,Ukraine
556,Press release,Ukraine: High Representative Borrell discussed with Foreign Minister recent developments on Russia’s war against Ukraine,13.09.2022,https://www.eeas.europa.eu/eeas/ukraine-high-representative-borrell-discussed-foreign-minister-recent-developments-russia%E2%80%99s-war_en,Ukraine,Ukraine
557,Statement/Declaration,Russia: Statement by the Spokesperson on regional elections and their non-applicability to the territories of Ukraine,12.09.2022,https://www.eeas.europa.eu/eeas/russia-statement-spokesperson-regional-elections-and-their-non-applicability-territories-ukraine_en,Ukraine,Ukraine
558,Press release,EU ministers agree statement in support of additional €5 billion assistance for Ukraine,09.09.2022,https://www.consilium.europa.eu/en/press/press-releases/2022/09/09/eu-ministers-agree-statement-in-support-of-additional-5-billion-assistance-for-ukraine/?utm_source=dsms-auto&utm_medium=email&utm_campaign=EU+ministers+agree+statement+in+support+of+additional+%u20ac5+billion+assistance+for+Ukraine,Ukraine,Ukraine
559,Press release,The EU Delegation to Ukraine launches new platform  to keep Ukrainians up-to-date on EU assistance in time of war,01.09.2022,https://www.eeas.europa.eu/delegations/ukraine/eu-delegation-ukraine-launches-new-platform-keep-ukrainians-date-eu-assistance_en,Ukraine,Ukraine
560,Press release,“The EU is a key ally in strengthening rule of law in Ukraine” says Deputy Minister of Interior Meri Akopyan as EU-funded PRAVO Police Programme closes,31.08.2022,https://www.eeas.europa.eu/delegations/ukraine/%E2%80%9C-eu-key-ally-strengthening-rule-law-ukraine%E2%80%9D-says-deputy-minister-interior_en,Ukraine,Ukraine
561,Speech/Remark,Informal meeting of Foreign Affairs Ministers (Gymnich): Remarks by High Representative Josep Borrell upon arrival,31.08.2022,https://www.eeas.europa.eu/eeas/informal-meeting-foreign-affairs-ministers-gymnich-remarks-high-representative-josep-borrell-upon_en,Ukraine,Ukraine
562,Press release,"Disability organisation, relocated from the east of Ukraine, organises clean-ups in the west",25.08.2022,https://www.eeas.europa.eu/delegations/ukraine/disability-organisation-relocated-east-ukraine-organises-clean-ups-west_en,Ukraine,Ukraine
563,Press release,"With EU support, Ukraine has launched the State Agrarian Registry, an online platform for farmers’ support",12.08.2022,https://www.eeas.europa.eu/delegations/ukraine/eu-support-ukraine-has-launched-state-agrarian-registry-online-platform-farmers_en,Ukraine,Ukraine
564,Press release,"EU has coordinated the delivery of more than 60,000 tonnes of life-saving assistance to Ukraine",11.08.2022,https://www.eeas.europa.eu/delegations/ukraine/eu-has-coordinated-delivery-more-60000-tonnes-life-saving-assistance-ukraine_en,Ukraine,Ukraine
565,Press release,"Ukraine: 1,000 Ukrainian patients transferred to European hospitals",05.08.2022,https://ec.europa.eu/commission/presscorner/detail/en/IP_22_4882,Ukraine,Ukraine
566,Press release,European Commission disburses first tranche of the new €1 billion macro-financial assistance for Ukraine,01.08.2022,https://ec.europa.eu/commission/presscorner/detail/en/IP_22_4783,Ukraine,Ukraine
567,Statement/Declaration,Ukraine: Statement by the High Representative Josep Borrell on the latest Russian atrocities,29.07.2022,https://www.eeas.europa.eu/eeas/ukraine-statement-high-representative-josep-borrell-latest-russian-atrocities_en,Ukraine,Ukraine
568,Press release,Ukraine: EU report notes important steps taken in the implementation of the reform agenda,26.07.2022,https://ec.europa.eu/commission/presscorner/detail/en/IP_22_4706,Ukraine,Ukraine
569,Statement/Declaration,Russia: Declaration by the High Representative on behalf of the EU on the expansion of the list of so-called “unfriendly States”,23.07.2022,https://www.consilium.europa.eu/en/press/press-releases/2022/07/22/russia-declaration-by-the-high-representative-on-behalf-of-the-eu-on-the-expansion-of-the-list-of-so-called-unfriendly-states/?utm_source=dsms-auto&utm_medium=email&utm_campaign=Russia%3a+Declaration+by+the+High+Representative+on+behalf+of+the+EU+on+the+expansion+of+the+list+of+so-called+%u201cunfriendly+States%u201d,Ukraine,Ukraine
570,Statement/Declaration,Russia/Ukraine: Statement by High Representative Josep Borrell on the agreement on export of grains,22.07.2022,https://www.eeas.europa.eu/eeas/russiaukraine-statement-high-representative-josep-borrell-agreement-export-grains_en,Ukraine,Ukraine
571,Press release,Russia’s aggression against Ukraine: EU adopts “maintenance and alignment” package,21.07.2022,https://www.consilium.europa.eu/en/press/press-releases/2022/07/21/russia-s-aggression-against-ukraine-eu-adopts-maintenance-and-alignment-package/?utm_source=dsms-auto&utm_medium=email&utm_campaign=Russia%u2019s+aggression+against+Ukraine%3a+EU+adopts+%u201cmaintenance+and+alignment%u201d+package,Ukraine,Ukraine
572,Council conclusions,Foreign information manipulation and interference: Council approves conclusions stepping up EU's engagement and ability to respond,18.07.2022,https://www.consilium.europa.eu/en/press/press-releases/2022/07/18/foreign-information-manipulation-and-interference-council-approves-conclusions-stepping-up-eu-s-engagement-and-ability-to-respond/,Ukraine,Ukraine
573,Press release,Ukraine: EU grants access to funding under the EU4Health programme,15.07.2022,https://ec.europa.eu/commission/presscorner/detail/en/IP_22_4490,Ukraine,Ukraine
574,Speech/Remark,Remarks by Commissioner Kyriakides during her visit in Ukraine,15.07.2022,https://ec.europa.eu/commission/presscorner/detail/en/SPEECH_22_4546,Ukraine,Ukraine
575,Speech/Remark,Speech by Executive Vice-President Dombrovskis at the Ukraine Recovery Conference,05.07.2022,https://ec.europa.eu/commission/presscorner/detail/en/SPEECH_22_4322,Ukraine,Ukraine
